       -0.6160082920        0.9924263500       -0.0000025744
       -0.6160082920        1.1797276622       -0.0000045195
       -0.6160082920        1.3670289744       -0.0000077026
       -0.6160082920        1.5543302866       -0.0000127455
       -0.6160082920        1.7416315988       -0.0000204788
       -0.6160082920        1.9289329110       -0.0000319551
       -0.6160082920        2.1162342232       -0.0000484313
       -0.6160082920        2.3035355354       -0.0000713077
       -0.6160082920        2.4908368476       -0.0001020121
       -0.6160082920        2.6781381598       -0.0001418281
       -0.6160082920        2.8654394720       -0.0001916776
       -0.6160082920        3.0527407842       -0.0002518823
       -0.6160082920        3.2400420964       -0.0003219434
       -0.6160082920        3.4273434086       -0.0004003873
       -0.6160082920        3.6146447208       -0.0004847244
       -0.6160082920        3.8019460330       -0.0005715581
       -0.6160082920        3.9892473452       -0.0006568527
       -0.6160082920        4.1765486574       -0.0007363423
       -0.6160082920        4.3638499696       -0.0008060273
       -0.6160082920        4.5511512818       -0.0008626801
       -0.6160082920        4.7384525940       -0.0009042722
       -0.6160082920        4.9257539062       -0.0009302420
       -0.6160082920        5.1130552184       -0.0009415490
       -0.6160082920        5.3003565306       -0.0009404990
       -0.6160082920        5.4876578428       -0.0009303686
       -0.6160082920        5.6749591551       -0.0009148946
       -0.6160082920        5.8622604673       -0.0008977197
       -0.6160082920        6.0495617795       -0.0008818908
       -0.6160082920        6.2368630917       -0.0008694939
       -0.6160082920        6.4241644039       -0.0008614820
       -0.6160082920        6.6114657161       -0.0008577121
       -0.6160082920        6.7987670283       -0.0008571712
       -0.6160082920        6.9860683405       -0.0008583334
       -0.6160082920        7.1733696527       -0.0008595711
       -0.6160082920        7.3606709649       -0.0008595364
       -0.6160082920        7.5479722771       -0.0008574390
       -0.6160082920        7.7352735893       -0.0008531749
       -0.6160082920        7.9225749015       -0.0008472907
       -0.6160082920        8.1098762137       -0.0008408089
       -0.6160082920        8.2971775259       -0.0008349628
       -0.6160082920        8.4844788381       -0.0008309120
       -0.6160082920        8.6717801503       -0.0008295023
       -0.6160082920        8.8590814625       -0.0008311221
       -0.6160082920        9.0463827747       -0.0008356746
       -0.6160082920        9.2336840869       -0.0008426605
       -0.6160082920        9.4209853991       -0.0008513311
       -0.6160082920        9.6082867113       -0.0008608670
       -0.6160082920        9.7955880235       -0.0008705299
       -0.6160082920        9.9828893357       -0.0008797560
       -0.6160082920       10.1701906479       -0.0008881766
       -0.6160082920       10.3574919601       -0.0008955802
       -0.6160082920       10.5447932723       -0.0009018427
       -0.6160082920       10.7320945845       -0.0009068615
       -0.6160082920       10.9193958967       -0.0009105214
       -0.6160082920       11.1066972089       -0.0009127046
       -0.6160082920       11.2939985211       -0.0009133396
       -0.6160082920       11.4812998333       -0.0009124654
       -0.6160082920       11.6686011455       -0.0009102831
       -0.6160082920       11.8559024577       -0.0009071689
       -0.6160082920       12.0432037699       -0.0009036358
       -0.6160082920       12.2305050821       -0.0009002498
       -0.6160082920       12.4178063943       -0.0008975243
       -0.6160082920       12.6051077065       -0.0008958255
       -0.6160082920       12.7924090187       -0.0008953246
       -0.6160082920       12.9797103309       -0.0008960191
       -0.6160082920       13.1670116431       -0.0008978285
       -0.6160082920       13.3543129553       -0.0009007465
       -0.6160082920       13.5416142675       -0.0009050081
       -0.6160082920       13.7289155797       -0.0009112213
       -0.6160082920       13.9162168919       -0.0009204101
       -0.6160082920       14.1035182041       -0.0009339271
       -0.6160082920       14.2908195163       -0.0009532234
       -0.6160082920       14.4781208285       -0.0009794924
       -0.6160082920       14.6654221407       -0.0010132433
       -0.6160082920       14.8527234529       -0.0010538878
       -0.6160082920       15.0400247652       -0.0010994390
       -0.6160082920       15.2273260774       -0.0011464181
       -0.6160082920       15.4146273896       -0.0011900305
       -0.6160082920       15.6019287018       -0.0012246293
       -0.6160082920       15.7892300140       -0.0012444144
       -0.6160082920       15.9765313262       -0.0012442602
       -0.6160082920       16.1638326384       -0.0012205214
       -0.6160082920       16.3511339506       -0.0011716592
       -0.6160082920       16.5384352628       -0.0010985563
       -0.6160082920       16.7257365750       -0.0010044544
       -0.6160082920       16.9130378872       -0.0008945256
       -0.6160082920       17.1003391994       -0.0007751642
       -0.6160082920       17.2876405116       -0.0006531422
       -0.6160082920       17.4749418238       -0.0005347861
       -0.6160082920       17.6622431360       -0.0004253147
       -0.6160082920       17.8495444482       -0.0003284281
       -0.6160082920       18.0368457604       -0.0002461750
       -0.6160082920       18.2241470726       -0.0001790690
       -0.6160082920       18.4114483848       -0.0001263829
       -0.6160082920       18.5987496970       -0.0000865330
       -0.6160082920       18.7860510092       -0.0000574707
       -0.6160082920       18.9733523214       -0.0000370201
       -0.6160082920       19.1606536336       -0.0000231270
       -0.6160082920       19.3479549458       -0.0000140106
       -0.6160082920       19.5352562580       -0.0000082306

       -0.5209359065        0.9924263500       -0.0000034127
       -0.5209359065        1.1797276622       -0.0000059915
       -0.5209359065        1.3670289744       -0.0000102117
       -0.5209359065        1.5543302866       -0.0000168978
       -0.5209359065        1.7416315988       -0.0000271515
       -0.5209359065        1.9289329110       -0.0000423686
       -0.5209359065        2.1162342232       -0.0000642164
       -0.5209359065        2.3035355354       -0.0000945524
       -0.5209359065        2.4908368476       -0.0001352707
       -0.5209359065        2.6781381598       -0.0001880747
       -0.5209359065        2.8654394720       -0.0002541884
       -0.5209359065        3.0527407842       -0.0003340399
       -0.5209359065        3.2400420964       -0.0004269692
       -0.5209359065        3.4273434086       -0.0005310230
       -0.5209359065        3.6146447208       -0.0006429007
       -0.5209359065        3.8019460330       -0.0007580977
       -0.5209359065        3.9892473452       -0.0008712611
       -0.5209359065        4.1765486574       -0.0009767321
       -0.5209359065        4.3638499696       -0.0010692043
       -0.5209359065        4.5511512818       -0.0011443949
       -0.5209359065        4.7384525940       -0.0011996117
       -0.5209359065        4.9257539062       -0.0012341083
       -0.5209359065        5.1130552184       -0.0012491565
