#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  178
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  178
#! SET periodic_psi true
   -3.141592654   -3.141592654  -35.596945838    4.116195743   -0.895157741
   -3.106293860   -3.141592654  -37.195901379    4.871863664   -1.517131290
   -3.070995066   -3.141592654  -38.962755792    5.012602051   -2.196614435
   -3.035696272   -3.141592654  -40.639422545    4.367789994   -2.758762255
   -3.000397478   -3.141592654  -41.987080912    3.233100458   -3.068332266
   -2.965098684   -3.141592654  -42.926146293    2.139608880   -3.069032188
   -2.929799890   -3.141592654  -43.553010583    1.519110380   -2.781958611
   -2.894501097   -3.141592654  -44.063620199    1.471693491   -2.312222782
   -2.859202303   -3.141592654  -44.626495477    1.750791970   -1.833367690
   -2.823903509   -3.141592654  -45.287645944    1.959504682   -1.529937085
   -2.788604715   -3.141592654  -45.961711848    1.802108845   -1.528143938
   -2.753305921   -3.141592654  -46.507684119    1.251379801   -1.823357022
   -2.718007127   -3.141592654  -46.830727494    0.597626265   -2.279879749
   -2.682708333   -3.141592654  -46.958148178    0.204231327   -2.700648372
   -2.647409540   -3.141592654  -47.019816360    0.233923903   -2.904940145
   -2.612110746   -3.141592654  -47.141810846    0.483171968   -2.799625733
   -2.576811952   -3.141592654  -47.333466080    0.553887819   -2.397667870
   -2.541513158   -3.141592654  -47.470045277    0.145936199   -1.810355190
   -2.506214364   -3.141592654  -47.382782280   -0.660656538   -1.215263716
   -2.470915570   -3.141592654  -46.996855236   -1.481023262   -0.800576516
   -2.435616776   -3.141592654  -46.385415882   -1.871747743   -0.687630074
   -2.400317983   -3.141592654  -45.740240297   -1.679736589   -0.888483458
   -2.365019189   -3.141592654  -45.239499595   -1.117255308   -1.305768208
   -2.329720395   -3.141592654  -44.940837234   -0.607597075   -1.787489959
   -2.294421601   -3.141592654  -44.756868969   -0.496141543   -2.197737791
   -2.259122807   -3.141592654  -44.526286448   -0.869593056   -2.467639737
   -2.223824013   -3.141592654  -44.109926932   -1.490053469   -2.602003225
   -2.188525219   -3.141592654  -43.479806836   -2.030684530   -2.653721308
   -2.153226425   -3.141592654  -42.714659350   -2.216631075   -2.683837196
   -2.117927632   -3.141592654  -41.953404051   -2.021636938   -2.727544192
   -2.082628838   -3.141592654  -41.310243646   -1.573503806   -2.779230792
   -2.047330044   -3.141592654  -40.841891560   -1.068098904   -2.827491652
   -2.012031250   -3.141592654  -40.544118123   -0.618525204   -2.868692930
