#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  178
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  178
#! SET periodic_psi true
   -3.141592654   -3.141592654  -48.311928890    3.421210496   -2.126559156
   -3.106293860   -3.141592654  -49.653440651    4.160612649   -2.415404147
   -3.070995066   -3.141592654  -51.209192543    4.577884320   -2.845572653
   -3.035696272   -3.141592654  -52.808159543    4.386354799   -3.287417681
   -3.000397478   -3.141592654  -54.245051297    3.709763957   -3.600906626
   -2.965098684   -3.141592654  -55.413486163    2.935297333   -3.692626467
   -2.929799890   -3.141592654  -56.343653326    2.400116803   -3.531719249
   -2.894501097   -3.141592654  -57.142724739    2.189702234   -3.169637775
   -2.859202303   -3.141592654  -57.899748161    2.111309605   -2.731068730
   -2.823903509   -3.141592654  -58.612972650    1.902984058   -2.367879193
   -2.788604715   -3.141592654  -59.203999792    1.424421172   -2.203307400
   -2.753305921   -3.141592654  -59.587136282    0.743631723   -2.265024745
   -2.718007127   -3.141592654  -59.735131609    0.138061542   -2.471151599
   -2.682708333   -3.141592654  -59.719967737   -0.139560210   -2.682255363
   -2.647409540   -3.141592654  -59.674877852   -0.037326572   -2.757826745
   -2.612110746   -3.141592654  -59.702142340    0.212316533   -2.613450450
   -2.576811952   -3.141592654  -59.792888438    0.257917723   -2.242654344
   -2.541513158   -3.141592654  -59.826376857   -0.121683443   -1.722934441
   -2.506214364   -3.141592654  -59.662962514   -0.804982792   -1.199425203
   -2.470915570   -3.141592654  -59.260265325   -1.420022841   -0.839190352
   -2.435616776   -3.141592654  -58.707797151   -1.600331422   -0.752998110
   -2.400317983   -3.141592654  -58.184747156   -1.269629280   -0.944373578
   -2.365019189   -3.141592654  -57.836690838   -0.675104513   -1.304061970
   -2.329720395   -3.141592654  -57.689066144   -0.194318130   -1.669259194
   -2.294421601   -3.141592654  -57.647227135   -0.088704691   -1.900967377
   -2.259122807   -3.141592654  -57.570497741   -0.384786648   -1.944573741
   -2.223824013   -3.141592654  -57.350323277   -0.852464040   -1.842352739
   -2.188525219   -3.141592654  -56.972126916   -1.245732061   -1.699422421
   -2.153226425   -3.141592654  -56.495334808   -1.388221442   -1.624235915
   -2.117927632   -3.141592654  -56.010524920   -1.306718883   -1.670178365
