#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  178
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  178
#! SET periodic_psi true
   -3.141592654   -3.141592654  -63.501025792    3.931311587   -1.557382654
   -3.106293860   -3.141592654  -65.051624125    4.863388198   -1.647866795
   -3.070995066   -3.141592654  -66.901460207    5.544558093   -1.867187171
   -3.035696272   -3.141592654  -68.871108269    5.484069546   -2.144166141
   -3.000397478   -3.141592654  -70.678324825    4.662834487   -2.381956743
   -2.965098684   -3.141592654  -72.114231860    3.465407761   -2.488931039
   -2.929799890   -3.141592654  -73.136559006    2.394960113   -2.395908956
   -2.894501097   -3.141592654  -73.854922487    1.786517996   -2.098426799
   -2.859202303   -3.141592654  -74.444702800    1.633506894   -1.678809194
   -2.823903509   -3.141592654  -75.028795410    1.705535753   -1.273456745
   -2.788604715   -3.141592654  -75.632205547    1.710539701   -1.019631994
   -2.753305921   -3.141592654  -76.198117379    1.470790770   -0.978436053
   -2.718007127   -3.141592654  -76.643217979    1.042323452   -1.114155699
   -2.682708333   -3.141592654  -76.927039136    0.598732100   -1.341421687
   -2.647409540   -3.141592654  -77.072783072    0.285712538   -1.567018261
   -2.612110746   -3.141592654  -77.129963584    0.075729311   -1.728915902
   -2.576811952   -3.141592654  -77.112994337   -0.169297312   -1.797777769
   -2.541513158   -3.141592654  -76.982762201   -0.571754135   -1.775119196
   -2.506214364   -3.141592654  -76.689275951   -1.060766800   -1.691412404
   -2.470915570   -3.141592654  -76.240553505   -1.422380788   -1.598571407
   -2.435616776   -3.141592654  -75.717145421   -1.458032670   -1.538627936
   -2.400317983   -3.141592654  -75.241168696   -1.178042456   -1.526994197
   -2.365019189   -3.141592654  -74.889043584   -0.804954276   -1.538265283
   -2.329720395   -3.141592654  -74.645014641   -0.602273075   -1.525828427
   -2.294421601   -3.141592654  -74.419680063   -0.693751912   -1.451191569
   -2.259122807   -3.141592654  -74.117413791   -1.022864818   -1.317989388
   -2.223824013   -3.141592654  -73.686597152   -1.384144789   -1.182715060
   -2.188525219   -3.141592654  -73.147255996   -1.620530565   -1.132913341
   -2.153226425   -3.141592654  -72.561400712   -1.634822778   -1.237994339
   -2.117927632   -3.141592654  -72.003577621   -1.476515414   -1.497393730
   -2.082628838   -3.141592654  -71.516376735   -1.253922466   -1.827205011
   -2.047330044   -3.141592654  -71.100947726   -1.092328193   -2.122459669
   -2.012031250   -3.141592654  -70.722635303   -1.046377257   -2.310376153
   -1.976732456   -3.141592654  -70.346225063   -1.071039765   -2.393726291
   -1.941433662   -3.141592654  -69.962600904   -1.072375291   -2.415522542
   -1.906134868   -3.141592654  -69.590585636   -0.988664357   -2.404247297
   -1.870836075   -3.141592654  -69.255950953   -0.890643006   -2.351664244
   -1.835537281   -3.141592654  -68.944774420   -0.866229162   -2.232912192
   -1.800238487   -3.141592654  -68.625050774   -0.933507101   -2.056486267
   -1.764939693   -3.141592654  -68.281820430   -0.949728367   -1.855063511
   -1.729640899   -3.141592654  -67.967355663   -0.767944623   -1.669876573
   -1.694342105   -3.141592654  -67.757995425   -0.381422669   -1.526174857
   -1.659043311   -3.141592654  -67.686078852   -0.039397116   -1.433264183
   -1.623744518   -3.141592654  -67.679567730   -0.055548782   -1.420057256
   -1.588445724   -3.141592654  -67.587806365   -0.489860529   -1.511575488
   -1.553146930   -3.141592654  -67.301242334   -1.111153529   -1.695276270
   -1.517848136   -3.141592654  -66.817021439   -1.567137544   -1.914279682
   -1.482549342   -3.141592654  -66.224678108   -1.715704097   -2.078294245
   -1.447250548   -3.141592654  -65.620476164   -1.673540196   -2.114550818
   -1.411951754   -3.141592654  -65.036531184   -1.610373074   -2.015028198
   -1.376652961   -3.141592654  -64.467968578   -1.593320843   -1.840221317
   -1.341354167   -3.141592654  -63.905750471   -1.560224767   -1.701335262
