#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  178
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  178
#! SET periodic_psi true
   -3.141592654   -3.141592654  -57.443106054    3.975064459   -1.719409373
   -3.106293860   -3.141592654  -59.007083675    4.880558553   -2.055260967
   -3.070995066   -3.141592654  -60.848301393    5.466481774   -2.485026432
   -3.035696272   -3.141592654  -62.770036037    5.289806713   -2.903924980
   -3.000397478   -3.141592654  -64.493703671    4.394007200   -3.195559978
   -2.965098684   -3.141592654  -65.835728933    3.220127773   -3.277004071
   -2.929799890   -3.141592654  -66.791781429    2.278770279   -3.110181914
   -2.894501097   -3.141592654  -67.501584736    1.853719328   -2.728555940
   -2.859202303   -3.141592654  -68.144110457    1.850891032   -2.235630197
   -2.823903509   -3.141592654  -68.816509694    1.964701868   -1.770095694
   -2.788604715   -3.141592654  -69.501325668    1.895591925   -1.459440988
   -2.753305921   -3.141592654  -70.110325141    1.527948762   -1.354846979
   -2.718007127   -3.141592654  -70.559462870    1.023325328   -1.414713881
   -2.682708333   -3.141592654  -70.842522868    0.637002063   -1.546756604
   -2.647409540   -3.141592654  -71.033041958    0.516497309   -1.648456974
   -2.612110746   -3.141592654  -71.213789583    0.538122147   -1.649684988
   -2.576811952   -3.141592654  -71.387259062    0.416292152   -1.523071207
   -2.541513158   -3.141592654  -71.454654231   -0.080062849   -1.288520102
   -2.506214364   -3.141592654  -71.285909914   -0.875411815   -1.009034928
   -2.470915570   -3.141592654  -70.833376294   -1.634097595   -0.773485710
   -2.435616776   -3.141592654  -70.174925323   -1.986879987   -0.652461895
   -2.400317983   -3.141592654  -69.483944930   -1.831511319   -0.672712645
   -2.365019189   -3.141592654  -68.909888178   -1.383627500   -0.802007197
   -2.329720395   -3.141592654  -68.492974113   -0.997305851   -0.971219654
   -2.294421601   -3.141592654  -68.160516850   -0.917799299   -1.105977193
   -2.259122807   -3.141592654  -67.797357434   -1.162124733   -1.163940959
   -2.223824013   -3.141592654  -67.320477353   -1.516603600   -1.152591569
   -2.188525219   -3.141592654  -66.732769209   -1.762348800   -1.120452855
   -2.153226425   -3.141592654  -66.101680514   -1.740599494   -1.122343892
   -2.117927632   -3.141592654  -65.522149576   -1.485884952   -1.174674020
   -2.082628838   -3.141592654  -65.054027753   -1.135287441   -1.238905474
   -2.047330044   -3.141592654  -64.701707132   -0.861327994   -1.270654063
