#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  178
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  178
#! SET periodic_psi true
   -3.141592654   -3.141592654  -52.144390201    3.504334428   -1.685194259
   -3.106293860   -3.141592654  -53.520516439    4.298848290   -1.918342902
   -3.070995066   -3.141592654  -55.149676545    4.862297051   -2.278161590
   -3.035696272   -3.141592654  -56.871606666    4.783030247   -2.659796760
   -3.000397478   -3.141592654  -58.450414959    4.092576228   -2.945349390
   -2.965098684   -3.141592654  -59.730585309    3.166256832   -3.047861075
   -2.929799890   -3.141592654  -60.704325090    2.414150239   -2.924481669
   -2.894501097   -3.141592654  -61.474861751    2.031783228   -2.602864215
   -2.859202303   -3.141592654  -62.163474735    1.906718897   -2.183794689
   -2.823903509   -3.141592654  -62.816410720    1.787097201   -1.803648795
   -2.788604715   -3.141592654  -63.393261007    1.465374421   -1.586139843
   -2.753305921   -3.141592654  -63.815554570    0.914069771   -1.579825923
   -2.718007127   -3.141592654  -64.033066966    0.344668813   -1.742624160
   -2.682708333   -3.141592654  -64.082955727    0.011539817   -1.983598843
   -2.647409540   -3.141592654  -64.075807750    0.029679910   -2.197561168
   -2.612110746   -3.141592654  -64.116381865    0.231432309   -2.300790775
   -2.576811952   -3.141592654  -64.212972803    0.279741947   -2.242968842
   -2.541513158   -3.141592654  -64.254962066   -0.101978211   -2.022862190
   -2.506214364   -3.141592654  -64.088098721   -0.858044859   -1.699392167
   -2.470915570   -3.141592654  -63.640846398   -1.627291306   -1.379269902
   -2.435616776   -3.141592654  -62.985085711   -1.969793677   -1.163737521
   -2.400317983   -3.141592654  -62.315184452   -1.710460563   -1.103510563
   -2.365019189   -3.141592654  -61.819249377   -1.048868375   -1.175072208
   -2.329720395   -3.141592654  -61.567181159   -0.400156515   -1.305371135
   -2.294421601   -3.141592654  -61.486590019   -0.103597859   -1.413403250
   -2.259122807   -3.141592654  -61.433883712   -0.238932051   -1.453002249
   -2.223824013   -3.141592654  -61.286708932   -0.589945127   -1.428586602
   -2.188525219   -3.141592654  -61.016123407   -0.903170401   -1.385555680
