        2.8551919070        2.8575160110        0.0000000000
        2.8551919070        2.9128048496        0.0000000000
        2.8551919070        2.9680936883        0.0000000000
        2.8551919070        3.0233825269        0.0000000000
        2.8551919070        3.0786713655        0.0000000000
        2.8551919070        3.1339602041        0.0000000000
        2.8551919070        3.1892490428        0.0000000000
        2.8551919070        3.2445378814        0.0000000000
        2.8551919070        3.2998267200        0.0000000000
        2.8551919070        3.3551155586        0.0000000000
        2.8551919070        3.4104043973        0.0000000000
        2.8551919070        3.4656932359        0.0000000000
        2.8551919070        3.5209820745        0.0000000000
        2.8551919070        3.5762709131        0.0000000000
        2.8551919070        3.6315597518        0.0000000000
        2.8551919070        3.6868485904        0.0000000000
        2.8551919070        3.7421374290        0.0000000000
        2.8551919070        3.7974262676        0.0000000000
        2.8551919070        3.8527151063        0.0000000000
        2.8551919070        3.9080039449        0.0000000000
        2.8551919070        3.9632927835        0.0000000000
        2.8551919070        4.0185816222        0.0000000000
        2.8551919070        4.0738704608        0.0000000000
        2.8551919070        4.1291592994        0.0000000000
        2.8551919070        4.1844481380        0.0000000000
        2.8551919070        4.2397369767        0.0000000000
        2.8551919070        4.2950258153        0.0000000000
        2.8551919070        4.3503146539        0.0000000000
        2.8551919070        4.4056034925        0.0000000000
        2.8551919070        4.4608923312        0.0000000000
        2.8551919070        4.5161811698        0.0000000000
        2.8551919070        4.5714700084        0.0000000000
        2.8551919070        4.6267588470        0.0000000000
        2.8551919070        4.6820476857        0.0000000000
        2.8551919070        4.7373365243        0.0000000000
        2.8551919070        4.7926253629        0.0000000000
        2.8551919070        4.8479142015        0.0000000000
        2.8551919070        4.9032030402        0.0000000000
        2.8551919070        4.9584918788        0.0000000000
        2.8551919070        5.0137807174        0.0000000000
        2.8551919070        5.0690695561        0.0000000000
        2.8551919070        5.1243583947        0.0000000000
        2.8551919070        5.1796472333        0.0000000000
        2.8551919070        5.2349360719        0.0000000000
        2.8551919070        5.2902249106        0.0000000000
        2.8551919070        5.3455137492        0.0000000000
        2.8551919070        5.4008025878        0.0000000000
        2.8551919070        5.4560914264        0.0000000000
        2.8551919070        5.5113802651       -0.0000017443
        2.8551919070        5.5666691037       -0.0000021191
        2.8551919070        5.6219579423        0.0000000000
        2.8551919070        5.6772467809        0.0000000000
        2.8551919070        5.7325356196        0.0000000000
        2.8551919070        5.7878244582        0.0000000000
        2.8551919070        5.8431132968        0.0000000000
        2.8551919070        5.8984021354       -0.0000015322
        2.8551919070        5.9536909741       -0.0000010911
        2.8551919070        6.0089798127        0.0000000000
        2.8551919070        6.0642686513        0.0000000000
        2.8551919070        6.1195574899        0.0000000000
        2.8551919070        6.1748463286        0.0000000000
        2.8551919070        6.2301351672       -0.0000010130
        2.8551919070        6.2854240058       -0.0000049518
        2.8551919070        6.3407128445       -0.0000147688
        2.8551919070        6.3960016831       -0.0000196794
        2.8551919070        6.4512905217       -0.0000119466
        2.8551919070        6.5065793603       -0.0000032282
        2.8551919070        6.5618681990       -0.0000011626
        2.8551919070        6.6171570376       -0.0000013883
        2.8551919070        6.6724458762       -0.0000037184
        2.8551919070        6.7277347148       -0.0000092981
        2.8551919070        6.7830235535       -0.0000091106
        2.8551919070        6.8383123921       -0.0000034118
        2.8551919070        6.8936012307       -0.0000040936
        2.8551919070        6.9488900693       -0.0000095299
        2.8551919070        7.0041789080       -0.0000072111
        2.8551919070        7.0594677466       -0.0000020673
        2.8551919070        7.1147565852       -0.0000012665
        2.8551919070        7.1700454238       -0.0000040638
        2.8551919070        7.2253342625       -0.0000076412
        2.8551919070        7.2806231011       -0.0000058991
        2.8551919070        7.3359119397       -0.0000086754
        2.8551919070        7.3912007784       -0.0000124676
        2.8551919070        7.4464896170       -0.0000088033
        2.8551919070        7.5017784556       -0.0000070088
        2.8551919070        7.5570672942       -0.0000043833
        2.8551919070        7.6123561329       -0.0000028249
        2.8551919070        7.6676449715       -0.0000025098
        2.8551919070        7.7229338101       -0.0000020013
        2.8551919070        7.7782226487       -0.0000020169
        2.8551919070        7.8335114874       -0.0000031380
        2.8551919070        7.8888003260       -0.0000056329
        2.8551919070        7.9440891646       -0.0000041998
        2.8551919070        7.9993780032       -0.0000015960
        2.8551919070        8.0546668419        0.0000000000
        2.8551919070        8.1099556805        0.0000000000
        2.8551919070        8.1652445191        0.0000000000
        2.8551919070        8.2205333577        0.0000000000
        2.8551919070        8.2758221964        0.0000000000
        2.8551919070        8.3311110350        0.0000000000
 
        2.9105671393        2.8575160110        0.0000000000
        2.9105671393        2.9128048496        0.0000000000
        2.9105671393        2.9680936883        0.0000000000
        2.9105671393        3.0233825269        0.0000000000
        2.9105671393        3.0786713655        0.0000000000
        2.9105671393        3.1339602041        0.0000000000
        2.9105671393        3.1892490428        0.0000000000
        2.9105671393        3.2445378814        0.0000000000
        2.9105671393        3.2998267200        0.0000000000
        2.9105671393        3.3551155586        0.0000000000
        2.9105671393        3.4104043973        0.0000000000
        2.9105671393        3.4656932359        0.0000000000
        2.9105671393        3.5209820745        0.0000000000
        2.9105671393        3.5762709131        0.0000000000
        2.9105671393        3.6315597518        0.0000000000
        2.9105671393        3.6868485904        0.0000000000
        2.9105671393        3.7421374290        0.0000000000
        2.9105671393        3.7974262676        0.0000000000
        2.9105671393        3.8527151063        0.0000000000
        2.9105671393        3.9080039449        0.0000000000
        2.9105671393        3.9632927835        0.0000000000
        2.9105671393        4.0185816222        0.0000000000
        2.9105671393        4.0738704608        0.0000000000
        2.9105671393        4.1291592994        0.0000000000
        2.9105671393        4.1844481380        0.0000000000
        2.9105671393        4.2397369767        0.0000000000
        2.9105671393        4.2950258153        0.0000000000
        2.9105671393        4.3503146539        0.0000000000
        2.9105671393        4.4056034925        0.0000000000
        2.9105671393        4.4608923312        0.0000000000
        2.9105671393        4.5161811698        0.0000000000
        2.9105671393        4.5714700084        0.0000000000
        2.9105671393        4.6267588470        0.0000000000
        2.9105671393        4.6820476857        0.0000000000
        2.9105671393        4.7373365243        0.0000000000
        2.9105671393        4.7926253629        0.0000000000
        2.9105671393        4.8479142015        0.0000000000
        2.9105671393        4.9032030402        0.0000000000
        2.9105671393        4.9584918788        0.0000000000
        2.9105671393        5.0137807174        0.0000000000
        2.9105671393        5.0690695561        0.0000000000
        2.9105671393        5.1243583947        0.0000000000
